course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AFAS UN3940,SENIOR THESIS SEMINAR,"The Senior Seminar will afford thesis writers the chance to workshop their idea, conduct research and/or interviews, work with the IRB protocols (if necessary), learn to work with archival materials, and perform other research activities prior to writing the thesis. Students who choose to write a capstone paper or conduct a capstone project can choose an elective course the following semester. The Thesis Seminar, conducted in the spring semester, is a workshop-oriented course for Senior Thesis writers organized around honing their writing skills while providing guidance to students in their field/disciplinary-specific projects. For example, a student may choose to write a historical biography of an artist while another may pursue a sociological study of the effects of mass incarceration on voting rights. The instructor of the Thesis Seminar, working with a faculty adviser (dependent on the specific field of inquiry in the thesis), will provide feedback and supervise the writing schedule of the students.
",Marsha B Jean-Charles,12:10pm,2:00pm,12961,Morningside,W3940-20211-001,,African American and African Diaspora,AFAS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFAS/W3940-20211-001/,ONLINE ONLY,,,4,,T,20211AFAS3940W001,WORKSHOP
AFCV UN1020,AFRICAN CIVILIZATION,"This course provides a general introduction to some of the key intellectual debates in Africa by Africans through primary sources, including scholarly works, political tracts, fiction, art, and film. Beginning with an exploration of African notions of spiritual and philosophical uniqueness and ending with contemporary debates on the meaning and historical viability of an African Renaissance, this course explores the meanings of ‘Africa and ‘being African. Field(s): AFR*. NO FIRST YEAR STUDENTS PERMITTED.
",Elleni Zeleke,10:10am,12:00pm,11649,Morningside,C1020-20211-001,,Core (A&S)	,AFCV,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFCV/C1020-20211-001/,ONLINE ONLY,,"Columbia College
Engineering:Undergraduate
General Studies",4,,TR,20211AFCV1020C001,LECTURE
AFCV UN1020,AFRICAN CIVILIZATION,"This course provides a general introduction to some of the key intellectual debates in Africa by Africans through primary sources, including scholarly works, political tracts, fiction, art, and film. Beginning with an exploration of African notions of spiritual and philosophical uniqueness and ending with contemporary debates on the meaning and historical viability of an African Renaissance, this course explores the meanings of ‘Africa and ‘being African. Field(s): AFR*. NO FIRST YEAR STUDENTS PERMITTED.
",Gregory Mann,2:10pm,4:00pm,14418,Morningside,C1020-20211-002,,Core (A&S)	,AFCV,http://culpa.info/professors/931,,15.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFCV/C1020-20211-002/,ONLINE ONLY,,"Columbia College
Engineering:Undergraduate",4,,TR,20211AFCV1020C002,LECTURE
AFRS BC2006,INTRODUCTION AFRICAN DIASPORA,"Interdisciplinary and thematic approach to the African diaspora in the Americas: its motivations, dimensions, consequences, and the importance and stakes of its study. Beginning with the contacts between Africans and the Portuguese in the 15th century, this class will open up diverse paths of inquiry as students attempt to answer questions, clear up misconceptions, and challenge assumptions about the presence of Africans in the New World.
",Yvette Christianse,2:00pm,4:00pm,00001,Barnard College,X2006-20211-001,INTRODUCTION AFRICAN DIAS,Africana Studies (AFSB),AFRS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X2006-20211-001/,To be announced,,,3,,TR,20211AFRS2006X001,LECTURE
AFRS BC2115,BLACK FEMINIST PORTAL:  TRANSFORMATIVE T,"In the Spring of 2021, 
Black Feminist Portal
 will invite students engage a multi-generational literary and activist archive of survival and change.  Using the emerging technology of the digital oracle, the course empowers students to engage the complexity of their own lives in this moment of historic change supported by the writing of Black women writers whose work is central to the formation of Black feminist theory, practice and possibility. Topics considered include: how the personal and the political shape each other, community accountability and responses to violence, and race and educational institutional change.  There is also ample space in the course for students to focus on the transformations currently occurring in their own lives.  This course will take place through a combination of asynchronous resources and live meetings via video conference and is made possible by a partnership with Black Feminist Film School which allows for the creation of in-depth materials that students can engage on their own time.   
",,4:10pm,6:00pm,00482,Barnard College,X2115-20211-001,BLACK FEMINIST PORTAL,Africana Studies (AFSB),AFRS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X2115-20211-001/,To be announced,,,4,,TR,20211AFRS2115X001,SEMINAR
AFRS BC3021,Queer Caribbean Critique,"This seminar analyzes the different critical approaches to studying same-sex desire in the Caribbean region. The region’s long history of indigenous genocide, colonialism, imperialism, and neo-liberalism, have made questions about “indigenous” and properly “local” forms of sexuality more complicated than in many other regions. In response, critics have worked to recover and account for local forms of same-sex sexuality and articulated their differences in critical and theoretical terms outside the language of “coming out” and LGBT identity politics. On the other hand, critics have emphasized how outside forces of colonialism, imperialism, and the globalization of LGBT politics have impacted and reshaped Caribbean same-sex desires and subjectivities. This course studies these various critical tendencies in the different contexts of the Anglophone, Francophone, Hispanophone, and Dutch Caribbean.   
",Maja Horn,12:10pm,2:00pm,00469,Barnard College,X3021-20211-001,QUEER CARIBBEAN CRITIQUE,Africana Studies (AFSB),AFRS,http://culpa.info/professors/3092,gold,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X3021-20211-001/,To be announced,,,4,,MW,20211AFRS3021X001,SEMINAR
AFRS BC3110,THE AFRICANA COLLOQUIUM,"Prerequisites: Students must attend first day of class and admission will be decided then. Enrollment limited to 18 students. Priority will be given to Africana majors and CCIS students (Africana Studies, American Studies and Womens Studies majors; minors in Race and Ethnic Studies).
",Celia E Naylor,2:10pm,4:00pm,00068,Barnard College,X3110-20211-001,COLL: CARIBBEAN WOMEN,Africana Studies (AFSB),AFRS,http://culpa.info/professors/10129,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X3110-20211-001/,To be announced,,,4,,W,20211AFRS3110X001,COLLOQUIA
AFRS BC3532,ROMARE BEARDEN:HOME IS HARLEM,"Prerequisites: This course is limited to 20 students Romare Bearden: Home is Harlem, is an exploration into one of the greatest American artists finding home in Harlem. The noted painter, collagist, intellectual and advocate for the arts, spent his childhood and young adult life in Harlem. Known for chronicling the African-American experience, he found rich sources for artistic expression in the Manhattan neighborhoods above 110th Street.
",Deidra Harris-Kelley,1:10pm,3:00pm,00111,Barnard College,X3532-20211-001,ROMARE BEARDEN:HOME IS HA,Africana Studies (AFSB),AFRS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X3532-20211-001/,To be announced,,,4,,F,20211AFRS3532X001,SEMINAR
AFRS BC3589,BLK SEXUAL PLTCS U.S.POP CLTR,"Black Feminism(s)/Womanism(s)
",Celia E Naylor,4:10pm,6:00pm,00067,Barnard College,X3589-20211-001,BLK SEXUAL PLTCS U.S.POP,Africana Studies (AFSB),AFRS,http://culpa.info/professors/10129,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X3589-20211-001/,To be announced,,,4,,W,20211AFRS3589X001,SEMINAR
AFRS BC4000,HARLEM AND MOSCOW,"Prerequisites: NA The Russian Revolution of 1917 is widely acknowledged as a watershed moment in the global struggle for worker’s rights, but it also played a considerable role in the fights against racism and colonialism (Lenin considered both tools of capitalist exploitation). In Soviet Russia’s project to make racial equality a central feature of communism, two urban locales featured prominently: its capital city of Moscow and the burgeoning Black cultural center that was Harlem, New York. This course will explore cross-cultural encounters between Moscow and Harlem as a way to ask larger questions about race, class, and solidarity across difference. Students can expect to read novels, memoirs, and cultural reportage from Harlem Renaissance figures (Langston Hughes, Claude McKay, Dorothy West) who traveled to Moscow. Students will also learn about the role of race in early Soviet culture, particularly visual culture (films, children’s media, propaganda posters, etc.). This course includes a field trip to the Schomburg Center for Research in Black Culture in Harlem.
",Jennifer L Wilson,3:10pm,6:00pm,00112,Barnard College,G4000-20211-001,,Africana Studies (AFSB),AFRS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/G4000-20211-001/,To be announced,,,3,,M,20211AFRS4000G001,SEMINAR
AFRS GU4321,Pandemics of Harlem,"This course will be co-taught by three people who worked in Harlem in the 1990s, in the middle of “mad” plagues: AIDS, HIV, crack cocaine addiction, violence, trauma and mental illness related to violence, multi-drug resistant tuberculosis, asthma, obesity and sedentary lifestyles.  The course will build on the experiences and published papers of the group, but also bring in contemporary conversations related to underlying issues of serial forced displacement, which created the context for the plagues.    Conceived as a collaborative colloquium linking instructors and students across three institutions, the course will be on-line with a combination of synchronous and asynchronous work. Assignments are structured to promote collaborative learning across institutional boundaries. Conditions permitting, students from the three schools -- Barnard, The New School, BMCC -- will have the opportunity to participate in the CLIMB project, a collective recovery project in Northern Manhattan that addresses the connection between the health of people and the quality of the built environment.  Jordan-Young (Barnard) will take responsibility for organizing course logistics, and all students will be given access to the Columbia Courseworks site for access to readings and other materials, discussion boards, and assignments. The instructors will rotate the role of “host”/facilitator for the modules. Synchronous sessions will use a combination of live and pre-recorded brief lectures, in-class exercises, and small group discussions. Non-Barnard instructors may opt in or out of specific assignments, and will grade the participation and assignments for their respective students. (The Barnard College students will be responsible for all assignments listed in this syllabus.) Instructors will closely collaborate throughout the semester to monitor and adjust the course, especially the processes for collaboration, as needed.
",Rebecca M Young,4:10pm,5:25pm,00656,Barnard College,W4321-20211-001,,Africana Studies (AFSB),AFRS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/W4321-20211-001/,To be announced,,,4,,MR,20211AFRS4321W001,SEMINAR
AHIS BC1002,INTRODUCTION TO ART HISTORY II,"The second part of the Introduction to Art History goes from about 1400 to 2015, circles the world, and includes all media. It is organized around one theme for each lecture, and approximately 100 works of art. Visits to New York museums and discussions sections are crucial parts of the course.
",Anne Higonnet,2:40pm,3:55pm,00126,Barnard College,X1002-20211-001,INTRODUCTION TO ART HISTO,Art History @Barnard,AHIS,http://culpa.info/professors/1530,,27.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X1002-20211-001/,To be announced,,,4,,MW,20211AHIS1002X001,LECTURE
AHIS BC2355,APOCALYPSE,"This lecture course explores how art and architecture responded to changing attitudes toward death, the afterlife, and the end of the world over the course of the European Middle Ages, from early Christian Rome to the dawn of the Protestant Reformation in Germany. Medieval illustrations of the Book of Revelation in New York collections will play a central role in discussions of plague, rapture, and “eschatology”—or concerns over the fate of the soul at the end of time. We will analyze the visual culture associated with ordinary people preparing for their own death and the deaths of loved ones, saints and Biblical figures whose triumph in death served as exemplars for the living, and institutional and individual anxieties over humankind’s destiny on Judgment Day. Artworks under consideration will encompass various media and contexts, including monumental architecture and architectural relief sculpture, tomb sculpture, wall painting, manuscript painting, reliquaries, and altarpieces. The course satisfies the major requirement's historical period of 400-1400. Note course requires 1 hour weekly TA discussion sections to be arranged.
",Gregory Bryda,10:10am,11:25am,00131,Barnard College,X2355-20211-001,,Art History @Barnard,AHIS,http://culpa.info/professors/13636,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X2355-20211-001/,To be announced,,,3,,MW,20211AHIS2355X001,LECTURE
AHIS BC3003,SUPERVISED PROJ PHOTOGRAPHY,"Prerequisites: Enrollment limited to 15 students. Designed for students to conduct independent projects in photography. Priority for enrollment to the class will be Barnard College students who are enrolling in classes at ICP (International Center of Photography). The cost of ICP will be covered by Barnard College. All of the other students enrolling in the course (CC, GS SOA) will be responsible for their own ICP course expenses.
",John Miller,11:00am,12:50pm,00127,Barnard College,X3003-20211-001,SUPERVISED PROJ PHOTOGRAP,Art History @Barnard,AHIS,http://culpa.info/professors/2425,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3003-20211-001/,To be announced,,,3,,M,20211AHIS3003X001,STUDIO
AHIS BC3031,IMAGERY AND FORM IN THE ARTS,"Operation of imagery and form in dance, music, theater, visual arts and writing; students are expected to do original work in one of these arts. Concepts in contemporary art will be explored.
",Joan Snitzer,2:10pm,4:00pm,00128,Barnard College,X3031-20211-001,IMAGERY AND FORM IN THE A,Art History @Barnard,AHIS,http://culpa.info/professors/2858,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3031-20211-001/,To be announced,,,4,,M,20211AHIS3031X001,SEMINAR
AHIS BC3531,ADVANCED SENIOR STUDIO II,"A requirement for senior Visual Arts Majors in which students develop their studio theses in consultation with faculty advisers. COURSE ONLY OPEN TO SENIOR BARNARD ART HISTORY and VISUAL ARTS MAJORS AND IS A BARNARD VISUAL ARTS MAJORS REQUIREMENT. To be taken during the spring semester of the Senior year.  
",John Miller,5:00pm,7:00pm,00129,Barnard College,X3531-20211-001,INDEPNDNT VIS ARTS RSRCH PROJ,Art History @Barnard,AHIS,http://culpa.info/professors/2425,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3531-20211-001/,To be announced,,,4,,M,20211AHIS3531X001,STUDIO
AHIS BC3668,Making Visual: A Tale of Two Cities,"This seminar considers recent developments necessitated by classroom restrictions during the COVID-!9 crisis. The course is designed to be flexible and some sessions may be held at NYC locations if conditions at the time permit, however, the experience of virtual communication is developing as one reads this course description. This course intends to advance visual skills that are both flexible and productive for communication in a global environment. Collaborating with creative educators from the digital and design fields living in Berlin, Germany, will enhance class participants' engagement and attention to online learning. The seminar's individual and collaborative projects and innovations can and will be useful well into the future with and without geographical and environmental restrictions.   Integrated into skills learned in a traditional studio course is a series of four workshops introducing class participants to relevant approaches for extending the reach of their artistic work through innovative technologies. The workshops' core focus is on learning essential conceptual and practical art studio skills hand-in-hand with the knowledge of technology and software platforms (Miro, Adobe Photoshop, Adobe Premiere, SketchUp, Google Sheets, Google Slides, Keynote, Zoom, and Jitsi). By gaining facility both with the software platforms and collaborations without geographic restrictions, students have the opportunity to develop a broad range of communication strategies in digital and visual image production. Students will execute a series of individual and collaborative projects developed to enhance an understanding of visual subjects.
",Joan Snitzer,12:10pm,2:00pm,00132,Barnard College,X3668-20211-001,MAKING VISUAL: TALE TWO C,Art History @Barnard,AHIS,http://culpa.info/professors/2858,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3668-20211-001/,To be announced,,,4,,W,20211AHIS3668X001,SEMINAR
AHIS BC3844,Revolution and Art,"In 1789, a French revolution shook the government foundation of Europe, and with it, all the arts. The principles of monarchy were rejected, women gained unprecedented freedoms, and French slavery was abolished.  How did the arts express those upheavals?  By 1805, areaction against the Revolution. An emperor crowned himself, women’s rights were revoked slavery was reinstated.  How did the arts deal with this backlash?
",Anne Higonnet,10:10am,12:00pm,00134,Barnard College,X3844-20211-001,REVOLUTION AND ART,Art History @Barnard,AHIS,http://culpa.info/professors/1530,,27.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3844-20211-001/,To be announced,,,4,,W,20211AHIS3844X001,SEMINAR
AHIS BC3846,Designing Design II,"The way an environment is made remains deeply embedded within it. Our environments shape us like our families, they nourish and educate us, they prejudice us. What if they were not a given? If our relationship to them was something we choose and shape, less of a blood relation, more of a lifelong friendship? A friend is an equal with their own agency and act as, a partner in play and life. Friendship is a place where we interact, welcome each-other and make the world together.  The common task of this class is to devise a studio for making living environments to study how we could make, exhibit and live with art. Through a variety of individual and group readings and assignments, in-class case-studies and interviews we will test our preconceptions of space and time so that we may experience and inspire the state of being present. We will study and practice presence to form intimate bonds with interior, exterior, bodily and narrative environments already in existence and of our own making.
",Irena Haiduk,9:10am,11:55am,00133,Barnard College,X3846-20211-001,DESIGNING DESIGN II,Art History @Barnard,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3846-20211-001/,To be announced,,,4,,MW,20211AHIS3846X001,SEMINAR
AHIS BC3928,Dutch Seventeenth Century Art,"This course meets at the Metropolitan Museum of Art. It is devoted to close examination of real art-works in a museum context. This year’s focus is on Dutch art of the seventeenth century, one of the most celebrated chapters in the history of art. Students will be exposed to seminal art historical texts on the period, at the same time as they receive exposure to connoisseurship, conservation, and technical art history.
",Adam S Eaker,10:10am,12:00pm,00135,Barnard College,X3928-20211-001,LOOKING AT THE DUTCH GOLD,Art History @Barnard,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3928-20211-001/,To be announced,,,4,,M,20211AHIS3928X001,SEMINAR
AHIS BC3933,BUOYANCY,"“Be like a duck. Calm on the surface, but always paddling like the dickens underneath.”,Michael Caine , We do not live our own desires. Pressing ourselves into heavy molds not made for our bodies compresses us, tears our skin, and bruises our features. It is hard to breathe. We sink. Weight harbors the downward pull. It attaches itself in many ways but there are countless ways to set it down, to be free. This takes practice and skill. The common task of this visual arts seminar is to distinguish ourselves from the weight we carry. Through a variety or reading, writing, and making activities we shall seek out and contact levity: that gravity that changes our bodies, make us light of touch, aerates and propels us toward the state of buoyancy. Not for the faint of heart.
",Irena Haiduk,1:10pm,3:55pm,00136,Barnard College,X3933-20211-001,,Art History @Barnard,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3933-20211-001/,To be announced,,,4,,MW,20211AHIS3933X001,SEMINAR
AHIS BC3960,SENIOR RESEARCH SEMINAR,"Prerequisites: Course open to Barnard Art History majors only. Independent research for the senior thesis. Students develop and write their senior thesis in consultation with an individual faculty adviser in Art History and participate in group meetings scheduled throughout the senior year.
",Rosalyn Deutsche,6:10pm,8:00pm,00137,Barnard College,X3960-20211-001,,Art History @Barnard,AHIS,http://culpa.info/professors/1512,silver,11.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3960-20211-001/,To be announced,,,3,,T,20211AHIS3960X001,INDEPENDENT
AHIS BC3976,JAPANESE PHOTOGRAPHY,,Jonathan Reynolds,10:10am,12:00pm,00138,Barnard College,X3976-20211-001,,Art History @Barnard,AHIS,http://culpa.info/professors/3923,silver,10.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3976-20211-001/,To be announced,,,4,,R,20211AHIS3976X001,SEMINAR
AHIS BC3984,CURATORIAL POSTNS 1969-PRES,"Contemporary exhibitions studied through a selection of great shows from roughly 1969 to the present that defined a generation. This course will not offer practical training in curating; rather it will concentrate on the historical context of exhibitions, the theoretical basis for their argument, the criteria for the choice in artists and their work, and exhibitions internal/external reception.
",Valerie Smith,10:10am,12:00pm,00139,Barnard College,X3984-20211-001,CURATORIAL POSTNS 1969-PR,Art History @Barnard,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/X3984-20211-001/,To be announced,,,4,,T,20211AHIS3984X001,SEMINAR
AHIS GR5001,CURATORIAL COLLOQUIUM,"The Curatorial Colloquium is taken in the second semester of study and is required for the completion of the M.A. in Modern Art: Critical and Curatorial Studies. The course introduces students to the history, theory and practice of object collection and display as well as to exhibitions such as Documenta and the various international biennials. The course is designed to allow for guest presentations on particular issues by curators and museum professionals, just as it draws on the expertise and participation of Columbia faculty. The aim is to develop students critical thinking and for them to learn directly from leading practitioners in the exhibition and display of modern and contemporary art. In addition to department faculty, curators from MoMA, the Whitney, the International Center for Photography, and other institutions regularly participate in the colloquium.
",Janet L Kraynak,12:10pm,2:00pm,12544,Morningside,G5001-20211-001,,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G5001-20211-001/,To be announced,,,4,,R,20211AHIS5001G001,COLLOQUIA
AHIS GR5003,MATERIALS & PRACTICES-ART HIST,,Frederique Baumgartner,12:10pm,2:00pm,12545,Morningside,G5003-20211-001,MATERIALS & PRACTICES-ART,Art History and Archaeology,AHIS,http://culpa.info/professors/11508,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G5003-20211-001/,To be announced,,,4,,R,20211AHIS5003G001,SEMINAR
AHIS GR5006,MODA THESIS PREP,"The MODA Thesis Prep is a required course for MODA students who plan to commence their thesis in the Fall of the following semester. The course introduces students to the fundamentals of an MA thesis; the process of identifying and developing an appropriate topic; the distinctions between a written/scholarly, or an exhibition-based thesis; formulating a proposal; and an introduction to the research and writing process that will be undertaken during the thesis year. As a central aspect of modern and contemporary art historical writing is determining one’s methodological approach––i.e. the “how” of the argument––during the course of the semester, key methodologies used in modern and contemporary art history will be reviewed, helping students to identify an appropriate approach to pursue with their select topic.
",Janet L Kraynak,,,12554,Morningside,G5006-20211-001,,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G5006-20211-001/,,,GSAS,3,,,20211AHIS5006G001,SEMINAR
AHIS GR6407,MINIMALISM & POSTMINIMALISM,"Minimalism, which developed in the 1960s, has been widely recognized as one of the most important aesthetic movements, styles, or tendencies of the later half of the twentieth century.  More than simply of interest for itself, minimalism has served as a pivotal reference or turning point for nearly all the developments in the visual arts that have come after it (including postminimal sculpture, conceptual art, performance art, process art, and institutional critique) and remains a major touchstone for contemporary artistic practices.  This course considers minimalism within a historical and interdisciplinary perspective (including related developments in music, dance, and film) and follows its development into postminimalism.  In addition to providing important historical information, the course and topic allow for important investigations into questions of artistic formalism and its challengers and notions of art’s critical and political role within the pivotal moment of the 1960s.
",Branden W Joseph,2:10pm,4:00pm,12555,Morningside,G6407-20211-001,MINIMALISM & POSTMINIMALI,Art History and Archaeology,AHIS,,,,https://en.wikipedia.org/wiki/Branden_W._Joseph,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G6407-20211-001/,To be announced,,,3,,M,20211AHIS6407G001,LECTURE
AHIS GR6408,ORIGINS OF MOD VISUAL CULTURE,".
",Jonathan K Crary,4:10pm,6:00pm,12556,Morningside,G6408-20211-001,ORIGINS OF MOD VISUAL CUL,Art History and Archaeology,AHIS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/G6408-20211-001/,To be announced,,,3,,W,20211AHIS6408G001,LECTURE
