course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
MPP_ UN1437,VIOLIN INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Richard W Rood,,,11820,,W1437-20251-006,,Music,MPP_,https://en.wikipedia.org/wiki/Richard_Rood_%28violinist%29,https://doc.sis.columbia.edu/subj/MPP_/W1437-20251-006/,,In-Person,,1,,,20251MPP_1437W006,STUDIO
MPP_ UN1443,JAZZ BASS INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Ugonna Okegwo,,,13269,,W1443-20251-002,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1443-20251-002/,,In-Person,,1,,,20251MPP_1443W002,STUDIO
MPP_ UN1445,JAZZ BASS (ELECTRIC) INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Leo Traversa,,,11821,,W1445-20251-001,JAZZ BASS (ELECTRIC) INST,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1445-20251-001/,,In-Person,,1,,,20251MPP_1445W001,STUDIO
MPP_ UN1447,JAZZ GUITAR (ELECTRIC) INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Paul Bollenback,,,11867,,W1447-20251-001,JAZZ GUITAR (ELECTRIC) INSTRUC,Music,MPP_,https://en.wikipedia.org/wiki/Paul_Bollenback,https://doc.sis.columbia.edu/subj/MPP_/W1447-20251-001/,,In-Person,,1,,,20251MPP_1447W001,STUDIO
MPP_ UN1447,JAZZ GUITAR (ELECTRIC) INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Leo Traversa,,,13270,,W1447-20251-002,JAZZ GUITAR (ELECTRIC) IN,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1447-20251-002/,,In-Person,,1,,,20251MPP_1447W002,STUDIO
MPP_ UN1449,JAZZ ORCHESTRATION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Ole Mathisen,,,13368,,W1449-20251-001,,Music,MPP_,https://en.wikipedia.org/wiki/Ole_Mathisen,https://doc.sis.columbia.edu/subj/MPP_/W1449-20251-001/,,In-Person,,1,,,20251MPP_1449W001,STUDIO
MPP_ UN1449,JAZZ ORCHESTRATION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Don Sickler,,,13369,,W1449-20251-002,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1449-20251-002/,,In-Person,,1,,,20251MPP_1449W002,STUDIO
MPP_ UN1451,JAZZ PERCUSSION INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Vince Cherico,,,11910,,W1451-20251-002,JAZZ PERCUSSION INSTRUCTI,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1451-20251-002/,,In-Person,,1,,,20251MPP_1451W002,STUDIO
MPP_ UN1451,JAZZ PERCUSSION INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Anthony Moreno,,,13370,,W1451-20251-001,JAZZ PERCUSSION INSTRUCTI,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1451-20251-001/,,In-Person,,1,,,20251MPP_1451W001,STUDIO
MPP_ UN1453,JAZZ PIANO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Gabriel Guerrero,,,11913,,W1453-20251-001,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1453-20251-001/,,In-Person,,1,,,20251MPP_1453W001,STUDIO
MPP_ UN1453,JAZZ PIANO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Victor J Lin,,,11915,,W1453-20251-002,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1453-20251-002/,,In-Person,,1,,,20251MPP_1453W002,STUDIO
MPP_ UN1453,JAZZ PIANO INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Helen Sung,,,11918,,W1453-20251-004,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1453-20251-004/,,In-Person,,1,,,20251MPP_1453W004,STUDIO
MPP_ UN1455,JAZZ SAXOPHONE INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Laubrock Ingrid,,,11919,,W1455-20251-001,JAZZ SAXOPHONE INSTRUCTIO,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1455-20251-001/,,In-Person,,1,,,20251MPP_1455W001,STUDIO
MPP_ UN1457,JAZZ TROMBONE INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",John David Gibson,,,11922,,W1457-20251-001,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1457-20251-001/,,In-Person,,1,,,20251MPP_1457W001,STUDIO
MPP_ UN1459,JAZZ TRUMPET INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Don Sickler,,,11924,,W1459-20251-001,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1459-20251-001/,,In-Person,,1,,,20251MPP_1459W001,STUDIO
MPP_ UN1461,JAZZ VOICE INSTRUCTION,"The Music Performance Program (MPP) offers music lessons in various classical and jazz instruments, bluegrass guitar and jazz voice, taught by distinguished MPP Associate Faculty members. Lessons are 6 hours per semester. An audition is required.",Christine Correa,,,11943,,W1461-20251-001,,Music,MPP_,https://en.wikipedia.org/wiki/Christine_Correa,https://doc.sis.columbia.edu/subj/MPP_/W1461-20251-001/,,In-Person,,1,,,20251MPP_1461W001,STUDIO
MPP_ UN1511,COLLEGIUM MUSICUM,"Collegium Musicum is a performing group dedicated primarily to the study and performance of early music, broadly defined.",Ramin Amir Arjomand,7:30pm,9:30pm,10929,,V1511-20251-001,,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1511-20251-001/,To be announced,In-Person,,1,,M,20251MPP_1511V001,REHEARSAL
MPP_ UN1521,UNIVERSITY ORCHESTRA I,"Founded by composer Edward MacDowell in 1896, the Columbia University Orchestra is the oldest continually operating university orchestra in the United States. The principal mission of the Orchestra is to expose talented student musicians to the highest level of orchestral repertoire. An audition is required.",Jeffrey Milarsky,6:30pm,9:30pm,10927,,V1521-20251-001,,Music,MPP_,https://en.wikipedia.org/wiki/Jeffrey_Milarsky,https://doc.sis.columbia.edu/subj/MPP_/V1521-20251-001/,To be announced,In-Person,,2,,T,20251MPP_1521V001,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Sarah Adams,,,12023,,V1531-20251-006,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-006/,,In-Person,,1,,,20251MPP_1531V006,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Eliot Bailen,,,12025,,V1531-20251-007,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-007/,,In-Person,,1,,,20251MPP_1531V007,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Patrick Jee,,,12031,,V1531-20251-010,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-010/,,In-Person,,1,,,20251MPP_1531V010,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Maja S Cerar,,,12032,,V1531-20251-011,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-011/,,In-Person,,1,,,20251MPP_1531V011,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Sue Anne Kahn,,,12035,,V1531-20251-014,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-014/,,In-Person,,1,,,20251MPP_1531V014,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Amadi Azikiwe,,,12037,,V1531-20251-015,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-015/,,In-Person,,1,,,20251MPP_1531V015,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Muneko Otani,,,12038,,V1531-20251-016,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,https://en.wikipedia.org/wiki/Muneko_Otani,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-016/,,In-Person,,1,,,20251MPP_1531V016,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Susan Palma-Nidel,,,12040,,V1531-20251-017,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-017/,,In-Person,,1,,,20251MPP_1531V017,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Richard W Rood,,,12041,,V1531-20251-018,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,https://en.wikipedia.org/wiki/Richard_Rood_%28violinist%29,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-018/,,In-Person,,1,,,20251MPP_1531V018,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Susan Rotholz,,,12042,,V1531-20251-019,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-019/,,In-Person,,1,,,20251MPP_1531V019,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Reiko Uchida,,,13373,,V1531-20251-005,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-005/,,In-Person,,1,,,20251MPP_1531V005,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Allen M Blustine,,,13374,,V1531-20251-008,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-008/,,In-Person,,1,,,20251MPP_1531V008,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,Vicki Bodner,,,13375,,V1531-20251-009,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-009/,,In-Person,,1,,,20251MPP_1531V009,REHEARSAL
MPP_ UN1531,CHAMBER ENSEMBLE,The Music Performance Program (MPP) offers students the opportunity to participate in various classical ensembles and study with some of the most renowned chamber musicians in New York City. An audition is required.,June Han,,,13376,,V1531-20251-013,CHAMBER ENSEMBLE - CLASSICAL,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1531-20251-013/,,In-Person,,1,,,20251MPP_1531V013,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Christine Correa,,,12066,,V1541-20251-001,JAZZ ENSEMBLE - VOCAL JAZZ,Music,MPP_,https://en.wikipedia.org/wiki/Christine_Correa,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-001/,,In-Person,,1,,,20251MPP_1541V001,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Leo Traversa,,,12076,,V1541-20251-003,JAZZ ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-003/,,In-Person,,1,,,20251MPP_1541V003,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Vince Cherico,,,12080,,V1541-20251-004,COLUMBIA UNIV JAZZ ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-004/,,In-Person,,1,,,20251MPP_1541V004,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Victor J Lin,,,12085,,V1541-20251-005,COLUMBIA UNIV JAZZ ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-005/,,In-Person,,1,,,20251MPP_1541V005,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Ole Mathisen,,,12098,,V1541-20251-007,JAZZ ENSEMBLE - HYBRID ENS,Music,MPP_,https://en.wikipedia.org/wiki/Ole_Mathisen,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-007/,,In-Person,,1,,,20251MPP_1541V007,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Paul Bollenback,,,12102,,V1541-20251-008,COLUMBIA UNIV JAZZ ENSEMBLE,Music,MPP_,https://en.wikipedia.org/wiki/Paul_Bollenback,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-008/,,In-Person,,1,,,20251MPP_1541V008,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",Don Sickler,,,12109,,V1541-20251-009,COLUMBIA UNIV JAZZ ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-009/,,In-Person,,1,,,20251MPP_1541V009,REHEARSAL
MPP_ UN1541,COLUMBIA UNIV JAZZ ENSEMBL,"The Louis Armstrong Jazz Performance Program in the Music Performance Program (MPP) offers students the opportunity to participate in various jazz ensembles, both large and small, instrumental and vocal, that cover a wide range of musical ensembles. All ensembles perform at an intermediate level or higher and require some past jazz experience.",John David Gibson,,,12117,,V1541-20251-011,COLUMBIA UNIV JAZZ ENSEMB,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1541-20251-011/,,In-Person,,1,,,20251MPP_1541V011,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",James L Kerr,,,12134,,V1551-20251-001,BLUEGRASS ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-001/,,In-Person,,1,,,20251MPP_1551V001,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",Alicia Lindsey,,,12137,,V1551-20251-002,GAGAKU,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-002/,,In-Person,,1,,,20251MPP_1551V002,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",Adam Robinson,,,12140,,V1551-20251-003,HOGAKU: SHAKUHACHI,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-003/,,In-Person,,1,,,20251MPP_1551V003,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",Yumi Kurosawa,,,12143,,V1551-20251-004,HOGAKU: KOTO,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-004/,,In-Person,,1,,,20251MPP_1551V004,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",Jeff Warschauer,,,12192,,V1551-20251-005,KLEZMER ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-005/,,In-Person,,1,,,20251MPP_1551V005,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",,,,12197,,V1551-20251-006,BRAZILIAN ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-006/,,In-Person,,1,,,20251MPP_1551V006,REHEARSAL
MPP_ UN1551,WORLD MUSIC ENSEMBLE,"In collaboration with the Center for Ethnomusicology, MESAAS, Institute for Medieval Japanese Studies and the Louis Armstrong Jazz Performance Program, the Music Performance Program (MPP) offers students the opportunity to participate in various world music ensembles: Arab Music, Bluegrass, Japanese Gagaku/Hogaku, Klezmer and Latin American Music. Each ensemble requires different levels of experience, so please refer to the World Music section of the Music Performance Program website for more info. Please note the Latin American Music Ensemble focuses on two different Latin music traditions: The Afro-Cuban Ensemble meets in the Fall and the Brazilian Ensemble meets in the Spring.",Taoufik Ben-Amor,,,12205,,V1551-20251-007,ARAB MUSIC ENSEMBLE,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/V1551-20251-007/,,In-Person,,1,,,20251MPP_1551V007,REHEARSAL
MPP_ UN1601,Performance Seminar MasterClass,"Performance Seminar Masterclass is open to classical musicians of any instrument(s) with the highest commitment to performance. Students are admitted via live audition during the first week of classes in the Fall. Each week, two students perform repertoire of their choice for the class and receive feedback from everyone present. The discussions, moderated by the director of the Music Performance Program, Dr. Magdalena Stern-Baczewska, are designed to provide constructive criticism to the performers and to pose questions related to performance from the perspectives of musical interpretation, career management, professional collaboration, and pedagogy.",Magdalena Baczewska,4:10pm,5:25pm,11747,,W1601-20251-001,Performance Sem MasterCla,Music,MPP_,,https://doc.sis.columbia.edu/subj/MPP_/W1601-20251-001/,To be announced,In-Person,,1,,W,20251MPP_1601W001,REHEARSAL
MRST GR6020,MEDIEVAL/RENAISSANCE PHILOLOGY,,Susan Boynton,,,10922,,G6020-20251-001,MEDIEVAL/RENAISSANCE PHILOLGY,Medieval and Renaissance Studies,MRST,,https://doc.sis.columbia.edu/subj/MRST/G6020-20251-001/,,In-Person,,3,,,20251MRST6020G001,INDEPENDENT
MRST GR6021,MEDIEVAL & RENAISSANCE PHILOLOGY,Medieval and Renaissance Philology for MA students.,Susan Boynton,,,10923,,G6021-20251-001,MEDIEVAL & RENAISSANCE PHILOL,Medieval and Renaissance Studies,MRST,,https://doc.sis.columbia.edu/subj/MRST/G6021-20251-001/,,In-Person,,4,,,20251MRST6021G001,INDEPENDENT
MRST GR6990,DIRECTED INDIVIDUAL READINGS,"MRST Directed Readings, Independent study. Students should meet with the Program Director and Program Manager before registering for this course.",Susan Boynton,,,10924,,G6990-20251-001,DIRECTED INDIVIDUAL READI,Medieval and Renaissance Studies,MRST,,https://doc.sis.columbia.edu/subj/MRST/G6990-20251-001/,,In-Person,,4,,,20251MRST6990G001,INDEPENDENT
MRST GR6998,MA Thesis I,First part of two-term MA Thesis sequence for MRST MA Students.,Susan Boynton,,,10925,,G6998-20251-001,,Medieval and Renaissance Studies,MRST,,https://doc.sis.columbia.edu/subj/MRST/G6998-20251-001/,,In-Person,,4,,,20251MRST6998G001,INDEPENDENT
MRST GR6999,MA THESIS II,Second part of two-term MA Thesis sequence for MRST MA Students.,Susan Boynton,,,10926,,G6999-20251-001,,Medieval and Renaissance Studies,MRST,,https://doc.sis.columbia.edu/subj/MRST/G6999-20251-001/,,In-Person,,4,,,20251MRST6999G001,INDEPENDENT
MTFC GR0001,F/T MATRICULATION & FACILITIES,M&F,Richard Slusarczyk,,,11034,,G0001-20251-001,F/T MATRICULATION & FACIL,Graduate School of Arts and Sciences,MTFC,,https://doc.sis.columbia.edu/subj/MTFC/G0001-20251-001/,,In-Person,,0,,,20251MTFC0001G001,INDEPENDENT
MUSI BC1002,AN INTRODUCTION TO MUSIC II,Prerequisites: no previous knowledge of music is required.,Gail R Archer,2:40pm,3:55pm,00059,,X1002-20251-001,AN INTRODUCTION TO MUSIC,Music @Barnard,MUSI,,https://doc.sis.columbia.edu/subj/MUSI/X1002-20251-001/,To be announced,,,3,,MW,20251MUSI1002X001,LECTURE
MUSI BC1002,AN INTRODUCTION TO MUSIC II,Prerequisites: no previous knowledge of music is required.,Marilyn McCoy,10:10am,11:25am,00060,,X1002-20251-002,AN INTRODUCTION TO MUSIC,Music @Barnard,MUSI,,https://doc.sis.columbia.edu/subj/MUSI/X1002-20251-002/,To be announced,,,3,,TR,20251MUSI1002X002,LECTURE
MUSI BC1502,VOICE INSTRUCTION,"Entrance by audition only. Call Barnard College, Department of Music during registration for time and place of audition (854-5096).",Gail R Archer,,,00061,,X1502-20251-001,VOICE LESSONS,Music @Barnard,MUSI,,https://doc.sis.columbia.edu/subj/MUSI/X1502-20251-001/,,,,2,,,20251MUSI1502X001,STUDIO
MUSI BC1502,VOICE INSTRUCTION,"Entrance by audition only. Call Barnard College, Department of Music during registration for time and place of audition (854-5096).",Gail R Archer,,,00062,,X1502-20251-002,VOICE LESSONS,Music @Barnard,MUSI,,https://doc.sis.columbia.edu/subj/MUSI/X1502-20251-002/,,,,2,,,20251MUSI1502X002,STUDIO
