course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
POLS UN3720,RESEARCH DESIGN: SCOPE AND METHODS,"This class aims to introduce students to the logic of social scientific inquiry and research design. Although it is a course in political science, our emphasis will be on the science part rather than the political part — we’ll be reading about interesting substantive topics, but only insofar as they can teach us something about ways we can do systematic research. This class will introduce students to a medley of different methods to conduct social scientific research.
",Daniel M Corstange,8:40am,9:55am,13119,Morningside,W3720-20221-001,RESEARCH DESIGN: SCOPE&ME,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3720-20221-001/,To be announced,In-Person,,4,,MW,20221POLS3720W001,LECTURE
POLS UN3902,INDEPENDENT RESEARCH II,,,,,13120,Morningside,W3902-20221-001,,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3902-20221-001/,,In-Person,,1-6,,,20221POLS3902W001,INDEPENDENT
POLS UN3911,SEMINAR IN POLITCAL THEORY,"Seminar in Political Theory. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Clara Maier,10:10am,12:00pm,13121,Morningside,W3911-20221-001,SEMINAR IN POLITCAL THEOR,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3911-20221-001/,To be announced,In-Person,,4,,W,20221POLS3911W001,SEMINAR
POLS UN3911,SEMINAR IN POLITCAL THEORY,"Seminar in Political Theory. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Turkuler Isiksel,12:10pm,2:00pm,13122,Morningside,W3911-20221-002,SEMINAR IN POLITCAL THEOR,Political Science,POLS,http://culpa.info/professors/11343,gold,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3911-20221-002/,711 International Affairs Building,In-Person,,4,,T,20221POLS3911W002,SEMINAR
POLS UN3911,SEMINAR IN POLITCAL THEORY,"Seminar in Political Theory. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Jean L Cohen,12:10pm,2:00pm,13123,Morningside,W3911-20221-003,SEMINAR IN POLITCAL THEOR,Political Science,POLS,,,,https://en.wikipedia.org/wiki/Jean_L._Cohen,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3911-20221-003/,711 International Affairs Building,In-Person,,4,,W,20221POLS3911W003,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Lincoln A Mitchell,10:10am,12:00pm,13126,Morningside,W3921-20221-001,TOPICS IN AMERICAN DEMOCRACY,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-001/,To be announced,In-Person,,4,,M,20221POLS3921W001,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Brigitte Nacos,12:10pm,2:00pm,13127,Morningside,W3921-20221-002,TERRORISM & COUNTERTERRORISM,Political Science,POLS,http://culpa.info/professors/268,,23.0,https://en.wikipedia.org/wiki/Brigitte_L._Nacos,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-002/,To be announced,In-Person,,4,,T,20221POLS3921W002,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Robert Erikson,10:10am,12:00pm,13128,Morningside,W3921-20221-003,CONTEMPORARY ELECTORL POLITICS,Political Science,POLS,http://culpa.info/professors/898,,20.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-003/,To be announced,In-Person,,4,,T,20221POLS3921W003,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Robert L Amdur,4:10pm,6:00pm,13129,Morningside,W3921-20221-004,THE FIRST AMENDMENT,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-004/,To be announced,In-Person,,4,,R,20221POLS3921W004,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",John J Sivolella,2:10pm,4:00pm,13131,Morningside,W3921-20221-005,US PRESIDENTIAL POWER,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-005/,To be announced,In-Person,,4,,R,20221POLS3921W005,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Gerrard P Bushell,6:10pm,8:00pm,13132,Morningside,W3921-20221-006,POLITICS&POLICY:STATELOCAL GO,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-006/,711 International Affairs Building,In-Person,,4,,W,20221POLS3921W006,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Judith Russell,12:10pm,2:00pm,13133,Morningside,W3921-20221-007,POLICYMAKING,Political Science,POLS,http://culpa.info/professors/171,,49.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-007/,711 International Affairs Building,In-Person,,4,,M,20221POLS3921W007,SEMINAR
POLS UN3921,AMERICAN POLITICS SEMINAR,"Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Jeffrey R Lax,2:10pm,4:00pm,13134,Morningside,W3921-20221-008,,Political Science,POLS,http://culpa.info/professors/2482,,32.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3921-20221-008/,711 International Affairs Building,In-Person,,4,,M,20221POLS3921W008,SEMINAR
POLS UN3951,COMPARATIVE POLITICS SEMINAR,"Prerequisites: POLS V1501 or the equivalent, and the instructors permission. Pre-registration is not permitted. Please see here for detailed seminar registration guidelines: http://polisci.columbia.edu/undergraduate-programs/seminar-registration-guidelines. Seminar in Comparative Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Chiara Superti,12:10pm,2:00pm,13135,Morningside,W3951-20221-001,COMPARATIVE POLITICS SEMI,Political Science,POLS,http://culpa.info/professors/13464,silver,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3951-20221-001/,711 International Affairs Building,In-Person,,4,POLS V1501,R,20221POLS3951W001,SEMINAR
POLS UN3951,COMPARATIVE POLITICS SEMINAR,"Prerequisites: POLS V1501 or the equivalent, and the instructors permission. Pre-registration is not permitted. Please see here for detailed seminar registration guidelines: http://polisci.columbia.edu/undergraduate-programs/seminar-registration-guidelines. Seminar in Comparative Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Timothy M Frye,10:10am,12:00pm,13136,Morningside,W3951-20221-002,CORRUPTION & RULE OF LAW,Political Science,POLS,http://culpa.info/professors/5878,silver,8.0,https://en.wikipedia.org/wiki/Timothy_M._Frye,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3951-20221-002/,To be announced,In-Person,,4,POLS V1501,M,20221POLS3951W002,SEMINAR
POLS UN3951,COMPARATIVE POLITICS SEMINAR,"Prerequisites: POLS V1501 or the equivalent, and the instructors permission. Pre-registration is not permitted. Please see here for detailed seminar registration guidelines: http://polisci.columbia.edu/undergraduate-programs/seminar-registration-guidelines. Seminar in Comparative Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Daniel Smith,8:10am,10:00am,13137,Morningside,W3951-20221-003,COMPARATIVE POLITICS SEMI,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3951-20221-003/,711 International Affairs Building,In-Person,,4,POLS V1501,W,20221POLS3951W003,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Rajan Menon,4:10pm,6:00pm,13144,Morningside,W3961-20221-003,ETHICAL DIMENSIONS OF INTL POL,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-003/,To be announced,In-Person,,4,POLS UN1601,W,20221POLS3961W003,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Keren Yarhi-Milo,10:10am,12:00pm,13146,Morningside,W3961-20221-001,FOREIGN POLICY DECISION MAKNG,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-001/,To be announced,In-Person,,4,POLS UN1601,W,20221POLS3961W001,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Davit Sahakyan,2:10pm,4:00pm,13147,Morningside,W3961-20221-004,INTERNATIONAL POLITICS SE,Political Science,POLS,http://culpa.info/professors/14178,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-004/,To be announced,In-Person,,4,POLS UN1601,R,20221POLS3961W004,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Jean Krasno,2:10pm,4:00pm,13149,Morningside,W3961-20221-005,INTERNATIONAL LAW,Political Science,POLS,http://culpa.info/professors/13532,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-005/,711 International Affairs Building,In-Person,,4,POLS UN1601,W,20221POLS3961W005,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Donald P Casler,10:10am,12:00pm,13150,Morningside,W3961-20221-006,INTERNATIONAL POLITICS SE,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-006/,To be announced,In-Person,,4,POLS UN1601,R,20221POLS3961W006,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",Richard K Betts,4:10pm,6:00pm,13151,Morningside,W3961-20221-008,SEM: NATIONAL SECURITY POLICY,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-008/,To be announced,In-Person,,4,POLS UN1601,M,20221POLS3961W008,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",,2:10pm,4:00pm,13277,Morningside,W3961-20221-002,INTERNATIONAL POLITICS SE,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-002/,To be announced,In-Person,,4,POLS UN1601,T,20221POLS3961W002,SEMINAR
POLS UN3961,INTERNATIONAL POLITICS SEMINAR,"Prerequisites: POLS UN1601 or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars
",,8:10am,10:00am,13293,Morningside,W3961-20221-007,INT'L CRISES SINCE COLD WAR,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3961-20221-007/,711 International Affairs Building,In-Person,,4,POLS UN1601,M,20221POLS3961W007,SEMINAR
POLS UN3999,HONORS SEMINAR,"Prerequisites: admission to the departmental honors program. A two-term seminar for students writing the senior honors thesis.
",Macartan Humphreys,4:10pm,6:00pm,13154,Morningside,W3999-20221-001,,Political Science,POLS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/POLS/W3999-20221-001/,711 International Affairs Building,In-Person,,4,,T,20221POLS3999W001,SEMINAR
PORT GU4468,"Race, Law, and Culture in Latin America","This interdisciplinary course explores how the socio-economic, cultural, and legal foundations, institutions, and politics of the Latin America were shaped by the legacy of slavery and structural racism. It covers the origin of the political and juridical systems of selected Latin American countries, including Haiti, Cuba, and Brazil, with a focus on how race set the limits of and impeded the exercise of popular citizenship. Adopting an Afro-diasporic perspective, more specifically the idea of “Amefricanidade” (by Lelia Gonzalez), the course will illuminate the political and cultural situation in Latin American and Caribbean countries.  The definition of law used in this course is not limited to understanding law as a “system of rules”. We will work on law as part of the historical dynamics of socioeconomic life and culture in the Latin American countries analyzed. Thus, the course will analyze more specifically how race relations and practices of popular citizenship have shaped legal and extralegal spheres, including ways that cultural production, performance, and embodied practices have reshaped and negotiated Latin America's legal systems.  The course will provide an overview of the relationship between racial issues and the formation of legal institutions in Latin America, with an emphasis on Brazil, Cuba and Haiti, given the strong African presence, black culture, African diasporic religiosity, and the socioeconomic impacts of slavery and structural racism in the social formation of these countries, which can serve as a comparative model for analysis with other countries in Latin America and the Southern United States.  Objectives: Learn to detect and assess the impacts of racialization in legal, political, aesthetic, and social structures across a variety of cultural and national contexts in the Americas. More generally, this class seeks to apply academic theories on race relations and cultural studies since the 1500s to analyzing the economics, politics, and performances of race in shaping social life the Americas.
",,11:40am,12:55pm,13746,Morningside,W4468-20221-001,"Race, Law & Culture Latin",Latin American and Iberian Cultures,PORT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W4468-20221-001/,505 Casa Hispánica,In-Person,,3,,MW,20221PORT4468W001,SEMINAR
PORT UN1101,ELEMENTARY PORTUGUESE I,"A beginning course designed for students who wish to start their study of Portuguese and have no proficiency in another Romance language. The four language skills: listening, speaking, reading, and writing are developed at the basic level.
",Ana P Huback,5:40pm,6:55pm,13865,Morningside,W1101-20221-001,,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/11364,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W1101-20221-001/,To be announced,In-Person,,4,,MWR,20221PORT1101W001,LANGUAGE
PORT UN1102,ELEMENTARY PORTUGUESE II,"Prerequisites: PORT W1101 or the equivalent. A course designed to acquaint students with the Portuguese verbal, prepositional, and pronominal systems. As a continuation of Elementary Portuguese I (PORT W1101), this course focuses on the uses of characteristic forms and expressions of the language as it is spoken and written in Brazil today.
",Joao Nemi Neto,2:40pm,3:55pm,13866,Morningside,W1102-20221-001,,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/12034,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W1102-20221-001/,To be announced,In-Person,,4,"PORT W1101
PORT W1101",TRF,20221PORT1102W001,LANGUAGE
PORT UN1320,COMP ELEM PORT I/II-SPAN SPKRS,"Prerequisites: knowledge of Spanish or another Romance language. An intensive beginning language course in Brazilian Portuguese with emphasis on Brazilian culture through multimedia materials related to culture and society in contemporary Brazil. Recommended for students who have studied Spanish or another Romance language. The course is the equivalent of two full semesters of elementary Portuguese with stress on reading and conversing, and may be taken in place of PORT W1101-W1102. For students unable to dedicate the time needed cover two semesters in one, the regularly paced sequence PORT W1101-W1102 is preferable.
",Jose A Castellanos-Pazos,10:10am,12:00pm,13867,Morningside,W1320-20221-001,COMP ELEM PORT I/II-SPAN,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/663,,25.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W1320-20221-001/,To be announced,In-Person,,4,"PORT W1101
PORT W1101
W1102
W1102",TR,20221PORT1320W001,LANGUAGE
PORT UN1320,COMP ELEM PORT I/II-SPAN SPKRS,"Prerequisites: knowledge of Spanish or another Romance language. An intensive beginning language course in Brazilian Portuguese with emphasis on Brazilian culture through multimedia materials related to culture and society in contemporary Brazil. Recommended for students who have studied Spanish or another Romance language. The course is the equivalent of two full semesters of elementary Portuguese with stress on reading and conversing, and may be taken in place of PORT W1101-W1102. For students unable to dedicate the time needed cover two semesters in one, the regularly paced sequence PORT W1101-W1102 is preferable.
",Jose A Castellanos-Pazos,4:10pm,6:00pm,13868,Morningside,W1320-20221-002,COMP ELEM PORT I/II-SPAN,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/663,,25.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W1320-20221-002/,To be announced,In-Person,,4,"PORT W1101
PORT W1101
W1102
W1102",MW,20221PORT1320W002,LANGUAGE
PORT UN2101,INTERMEDIATE PORTUGUESE I,"Prerequisites: PORT W1120 or the equivalent. General review of grammar, with emphasis on self-expression through oral and written composition, reading, conversation, and discussion.
",Ana P Huback,4:10pm,5:25pm,13869,Morningside,W2101-20221-001,,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/11364,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W2101-20221-001/,To be announced,In-Person,,4,PORT W1120,MWR,20221PORT2101W001,LANGUAGE
PORT UN2102,Intermed. Portuguese II,"Prerequisites: PORT UN1120 or PORT UN1320 or the equivalent. General review of grammar, with emphasis on self-expression through oral and written composition, reading, conversation, and discussion.
",Luise B Malmaceda,10:10am,11:25am,13870,Morningside,W2102-20221-001,,Latin American and Iberian Cultures,PORT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W2102-20221-001/,To be announced,In-Person,,4,"PORT UN1120
PORT UN1320",TRF,20221PORT2102W001,LANGUAGE
PORT UN2120,COMPREHENSIVE INTERMED PORT,"Prerequisites: PORT UN1102 or PORT UN1320. Prerequisites: this course is an intensive and fast-paced coverage of both PORT UN2101 and PORT UN2102. Students MUST demonstrate a strong foundation in Portuguese and meet the following REQUIREMENT: A- or higher in PORT UN1102 or PORT UN1320. If you fulfill the above requirement, you do not need the instructors permission to register. HOWEVER the instructor will additionally assess student proficiency during the Change of Program Period. Students who do not have the necessary proficiency level may not remain in this course. This course replaces the sequence PORT UN2101-PORT UN2102.
",Joao Nemi Neto,1:10pm,2:25pm,13864,Morningside,W2120-20221-001,COMPREHENSIVE INTERMED PO,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/12034,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W2120-20221-001/,To be announced,In-Person,,4,"PORT UN1102
PORT UN1102
PORT UN1320
PORT UN1320
PORT UN2101
PORT UN2101
PORT UN2102
PORT UN2102",TRF,20221PORT2120W001,LANGUAGE
PORT UN3330,INTRO TO PORTUGUESE STUDIES,"This course presents the students with the information and basic tools needed to interpret a broad range of topics and cultural production from the Portuguese-speaking world: literary, filmic, artisitic, architectural, urban, etc. We will use a continuing cross-disciplinary dialogue to study everyday acts as a location of culture. This course will center on interpretation as an activity and as the principal operation though which culturally sited meaning is created and analyzed. Among the categories and topics discussed will be history, national and popular cultures, literature (high/low), cultural institutions, migration, and globalization. Students will also acquire the fundamental vocabulary for the analysis of cultural objects. This course is required for the concentration in Portuguese Studies.
",Iuri Bauler Pereira,11:40am,12:55pm,13871,Morningside,W3330-20221-001,INTRO TO PORTUGUESE CULTURES,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/14092,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W3330-20221-001/,To be announced,In-Person,,3,,MW,20221PORT3330W001,LECTURE
PORT UN3350,LUSOPHONE AFR/AFRO-BRAZ CULTRS,"This course focuses on Lusophone African and African Brazilian cultures and the relations, continuities, ruptures and influences between them. Brazil is the result of the miscegenation of Ameridians, African and Europeans, and this means that is also a cultural mélange of these groups. The African cultural contribution to Brazilian culture and grand-narrative is the primary focus of this course, however, to understand Brazil one needs to understand the cultural diversity found in Lusophone Africa, with which Brazil has had a long relationship. The readings for this course include texts from different disciplines and genres. We will study texts, movies and other forms of visual arts from the following authors: José Eduardo Agualusa, Pepetela, Mia Couto, Jorge Amado, Achille, Mbembe, Hilton Costa, Jocélio Teles dos Santos, Livio Sansone, José Luis Cabaço, Benedita da Silva and Solano Trindade.
",Joao Nemi Neto,4:10pm,5:25pm,13872,Morningside,W3350-20221-001,LUSOPHONE AFR/AFRO-BRAZ C,Latin American and Iberian Cultures,PORT,http://culpa.info/professors/12034,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W3350-20221-001/,To be announced,In-Person,,3,,TR,20221PORT3350W001,LECTURE
PORT UN3490,BRAZILIAN SOCIETY & CIV (ENG),"Each week, a historical period is studied in connection to a particular theme of ongoing cultural expression. While diverse elements of popular culture are included, fiction is privileged as a source of cultural commentary. Students are expected to assimilate the background information but are also encouraged to develop their own perspective and interest, whether in the social sciences, the humanities (including the fine arts), or other areas.
",Tulio H Bucchioni,10:10am,11:25am,13873,Morningside,W3490-20221-001,,Latin American and Iberian Cultures,PORT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PORT/W3490-20221-001/,To be announced,In-Person,,3,,MWF,20221PORT3490W001,LECTURE
PSYC GR6060,Human Brain Imaging for Cognitive Neuros,"This course provides an introduction to the most widely used methods for measuring and analyzing human brain activity and their application in cognitive neuroscience, complemented by weekly hands-on interactive labs to deepen understanding, experience measurements, and explore analyses.
",Nikolaus Kriegeskorte,4:10pm,6:00pm,11366,Morningside,G6060-20221-001,Human Brain Imaging: Cog,Psychology,PSYC,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G6060-20221-001/,200B Schermerhorn Hall [SCH],In-Person,GSAS,4,,M,20221PSYC6060G001,LECTURE
PSYC GR6100,COMMUNICATING SCIENCE,"Prerequisites: the instructors permission. How to write about and present scientific information in a clear and interesting way. We will use: 1) individualized writing projects; 2) oral presentations; and 3) concise books on good writing to develop skills for communicating scientific ideas, design, results and theory.
",Sarah Woolley,6:10pm,8:00pm,11070,Morningside,G6100-20221-001,,Psychology,PSYC,http://culpa.info/professors/2947,,13.0,https://en.wikipedia.org/wiki/Sarah_M._N._Woolley,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G6100-20221-001/,405 Schermerhorn Hall [SCH],In-Person,GSAS,3,,T,20221PSYC6100G001,SEMINAR
PSYC GR9998,Research Seminar in Psychology,"   Monday seminars are open to the public and take place in Schermerhorn Hall, Room 200B on Mondays from 12:10-1:30pm. The seminar series semester schedule can be found 
here
. 
",Janet Metcalfe,12:10pm,2:00pm,11049,Morningside,G9998-20221-001,Research Seminar in Psych,Psychology,PSYC,http://culpa.info/professors/184,,31.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G9998-20221-001/,200B Schermerhorn Hall [SCH],In-Person,GSAS,1,,M,20221PSYC9998G001,SEMINAR
PSYC GR9999,DEPARTMENTAL COLLOQUIUM,"Members of the staff, graduate students, and outside speakers present current research.
",Janet Metcalfe,4:10pm,6:00pm,11062,Morningside,G9999-20221-001,,Psychology,PSYC,http://culpa.info/professors/184,,31.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G9999-20221-001/,To be announced,In-Person,GSAS,0,,W,20221PSYC9999G001,COLLOQUIA
PSYC GU4223,MEMORY & EXEC FUNCT:LIFESPAN,"Prerequisites: the instructors permission, plus PSYC UN1001 or PSYC UN1010, or the equivalent. Optimal preparation will include some background in experimental design and statistics. Memory and executive processing are critical cognitive functions required for successfully navigating everyday life. In lifespan studies, both exhibit relatively long developmental trajectories followed by stasis and then relative decline in old age. Yet, neither memory nor executive function is a unitary construct. Rather, each is comprised of separable components that may show different developmental trajectories and declines or maintenance at older ages. Moreover, memory is malleable and is a reconstruction of past experience, not an exact reproduction. We will discuss a range of topics related to the development, maintenance and potential decline in memory and executive function from infancy through old age.
",David Friedman,12:10pm,2:00pm,13774,Morningside,G4223-20221-001,MEMORY & EXEC FUNCT:LIFES,Psychology,PSYC,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G4223-20221-001/,200C Schermerhorn Hall [SCH],In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,"PSYC UN1001
PSYC UN1010",W,20221PSYC4223G001,SEMINAR
PSYC GU4224,Consciousness and Cognitive Science,"Our human experience is rich: the thrill of falling in love, the spark of a new idea, the zing of table salt, the sharpness of pain. For thousands of years, philosophers, artists, and religious scholars have tried to explain our subjective experience. More recently, neuroscientists and artificial intelligence experts have contributed to this discussion, weighing in on whether we are “more than meat” (as Descartes famously put it), and whether computers can ever be sentient. In this class, we will begin with the big questions and an interdisciplinary overview of consciousness, then delve into psychology’s role. Using literature from perception, memory, emotion, metacognition, attention, and symbolic development, among other areas of psychology, we will see what empirical evidence can tell us about who we are, what we are able to know, and why we even have an experience of the world at all.   
",Nora Isacoff,2:10pm,4:00pm,11056,Morningside,W4224-20221-001,Consciousness & Cognitive,Psychology,PSYC,http://culpa.info/professors/14028,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/W4224-20221-001/,352 Schermerhorn Hall [SCH],In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,W,20221PSYC4224W001,SEMINAR
PSYC GU4225,CONSCIOUSNESS & ATTENTION,,Alfredo Spagna,12:10pm,2:00pm,11050,Morningside,G4225-20221-001,,Psychology,PSYC,http://culpa.info/professors/13659,silver,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PSYC/G4225-20221-001/,352 Schermerhorn Hall [SCH],In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,T,20221PSYC4225G001,SEMINAR
